Status,Titre,Détails,Auteurs,Publication,Pages,Domaine,Langue,Maison d'édition,Format,Acheté chez,Date de l'ajout,Auteur 1,Etat,Auteur,Genre,Naissance,Mort,Pays,Pays 2,Continent,Country,Code
o,Monsieur Prokhartchine,0,"Dostoïevski, Fédor",1846.0,96,Nouvelle,Français,Actes Sud,Aucun,Aucun,2014-02-28,"Dostoïevski, Fédor",m,"Dostoïevski, Fédor",M,1821.0,1881.0,Russie,,Europe,Russia,RUS
o,Notes d'hiver sur impressions d'été,0,"Dostoïevski, Fédor",1863.0,136,Récit,Français,Actes Sud,Aucun,Aucun,2014-02-28,"Dostoïevski, Fédor",m,"Dostoïevski, Fédor",M,1821.0,1881.0,Russie,,Europe,Russia,RUS
o,"pauvres gens, Les",0,"Dostoïevski, Fédor",1846.0,258,Roman,Français,Actes Sud,Aucun,Aucun,2014-02-28,"Dostoïevski, Fédor",m,"Dostoïevski, Fédor",M,1821.0,1881.0,Russie,,Europe,Russia,RUS
o,"petit héros, Le ",0,"Dostoïevski, Fédor",1849.0,72,Nouvelle,Français,Actes Sud,Aucun,Aucun,2014-02-28,"Dostoïevski, Fédor",m,"Dostoïevski, Fédor",M,1821.0,1881.0,Russie,,Europe,Russia,RUS
o,Premieres miniatures,0,"Dostoïevski, Fédor",1848.0,110,Nouvelle,Français,Actes Sud,Aucun,Aucun,2014-02-28,"Dostoïevski, Fédor",m,"Dostoïevski, Fédor",M,1821.0,1881.0,Russie,,Europe,Russia,RUS
o,"rêve de l'oncle, Le ",0,"Dostoïevski, Fédor",1859.0,238,Roman,Français,Actes Sud,Aucun,Aucun,2014-02-28,"Dostoïevski, Fédor",m,"Dostoïevski, Fédor",M,1821.0,1881.0,Russie,,Europe,Russia,RUS
o,"rêve d'un homme ridicule, Le ",0,"Dostoïevski, Fédor",1877.0,64,Nouvelle,Français,Actes Sud,Aucun,Aucun,2014-02-28,"Dostoïevski, Fédor",m,"Dostoïevski, Fédor",M,1821.0,1881.0,Russie,,Europe,Russia,RUS
o,"sale histoire, Une ",0,"Dostoïevski, Fédor",1862.0,97,Nouvelle,Français,Actes Sud,Aucun,Aucun,2014-02-28,"Dostoïevski, Fédor",m,"Dostoïevski, Fédor",M,1821.0,1881.0,Russie,,Europe,Russia,RUS
0,"brève histoire de la philosophie, Une",0,"Droit, Roger-Pol",0.0,320,Philosophie,Français,Flammarion,epub,Google Play,2021-04-04,"Droit, Roger-Pol",o,"Droit, Roger-Pol",M,1949.0,,France,,Europe,France,FRA
o,"lis et le lion, Le ",0,"Druon, Maurice",1960.0,321,Roman,Français,Plon,epub,Chapitre,2015-08-22,"Druon, Maurice",m,"Druon, Maurice",M,1918.0,2009.0,France,,Europe,France,FRA
o,"loi des mâles, La",0,"Druon, Maurice",1957.0,272,Roman,Français,Plon,epub,Chapitre,2015-08-22,"Druon, Maurice",m,"Druon, Maurice",M,1918.0,2009.0,France,,Europe,France,FRA
o,"louve de France, La ",0,"Druon, Maurice",1959.0,336,Roman,Français,Plon,epub,Chapitre,2015-08-22,"Druon, Maurice",m,"Druon, Maurice",M,1918.0,2009.0,France,,Europe,France,FRA
o,"poisons de la couronne, Les",0,"Druon, Maurice",1956.0,232,Roman,Français,Plon,epub,Chapitre,2015-08-22,"Druon, Maurice",m,"Druon, Maurice",M,1918.0,2009.0,France,,Europe,France,FRA
o,Quand un roi perd la France,0,"Druon, Maurice",1977.0,292,Roman,Français,Plon,epub,Chapitre,2015-08-22,"Druon, Maurice",m,"Druon, Maurice",M,1918.0,2009.0,France,,Europe,France,FRA
o,"reine étranglée, La ",0,"Druon, Maurice",1955.0,230,Roman,Français,Plon,epub,Chapitre,2015-08-22,"Druon, Maurice",m,"Druon, Maurice",M,1918.0,2009.0,France,,Europe,France,FRA
o,"roi de fer, Le ",0,"Druon, Maurice",1955.0,277,Roman,Français,Plon,epub,Chapitre,2015-08-22,"Druon, Maurice",m,"Druon, Maurice",M,1918.0,2009.0,France,,Europe,France,FRA
o,"grandes familles, Les",0,"Druon, Maurice",1948.0,378,Roman,Français,Livre de Poche,Introuvable,Z-Lib,2014-02-28,"Druon, Maurice",m,"Druon, Maurice",M,1918.0,2009.0,France,,Europe,France,FRA
o,"Dame aux camélias, La ",0,"Dumas Fils, Alexandre",1848.0,288,Roman,Français,Livre de Poche,epub,Google Play,2014-11-23,"Dumas Fils, Alexandre",m,"Dumas Fils, Alexandre",M,1824.0,1895.0,France,,Europe,France,FRA
o,"Capitaine Paul, Le",0,"Dumas, Alexandre",1838.0,207,Roman,Français,Bibebook,Aucun,Aucun,2021-01-30,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"frères corses, Les",0,"Dumas, Alexandre",1844.0,136,Roman,Français,Bibebook,Aucun,Aucun,2021-01-27,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Mohicans de Paris, Les",0,"Dumas, Alexandre",1859.0,2856,Roman,Français,Bouquins,Aucun,Aucun,2020-03-14,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Sphinx rouge, Le ",0,"Dumas, Alexandre",1866.0,720,Roman,Français,Le Cherche Midi,epub,Google Play,2019-08-31,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,Ange Pitou,0,"Dumas, Alexandre",1851.0,608,Roman,Français,Bouquins,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,Ascanio,0,"Dumas, Alexandre",1843.0,200,Roman,Français,Aucun,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Capitaine Pamphile, Le ",0,"Dumas, Alexandre",1839.0,384,Roman,Français,Gallimard,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Chevalier d’Harmental, Le",0,"Dumas, Alexandre",1842.0,688,Roman,Français,Aucun,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Chevalier de Maison-Rouge, Le ",0,"Dumas, Alexandre",1846.0,608,Roman,Français,Bouquins,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"collier de la reine, Le ",0,"Dumas, Alexandre",1850.0,984,Roman,Français,Bouquins,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"compagnons du Jéhu, Les",0,"Dumas, Alexandre",1856.0,864,Roman,Français,Aucun,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Comtesse de Charny, La ",0,"Dumas, Alexandre",1855.0,1032,Roman,Français,Bouquins,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,Dieu dispose,0,"Dumas, Alexandre",1851.0,450,Roman,Français,Bouquins,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"fille du régent, Une ",0,"Dumas, Alexandre",1845.0,450,Roman,Français,Aucun,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,Georges,0,"Dumas, Alexandre",1843.0,512,Roman,Français,Gallimard,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,Histoire d'un casse-noisette et autres contes,0,"Dumas, Alexandre",1844.0,278,Conte,Français,Seuil,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,Joseph Balsamo,0,"Dumas, Alexandre",1846.0,800,Roman,Français,Bouquins,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Louves de Machecoul, Les",0,"Dumas, Alexandre",1858.0,550,Roman,Français,Aucun,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"mille et un fantômes, Les",0,"Dumas, Alexandre",1849.0,528,Conte,Français,Gallimard,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Quarante-Cinq, Les",0,"Dumas, Alexandre",1848.0,1104,Roman,Français,Bouquins,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"San Felice, La ",0,"Dumas, Alexandre",1865.0,1728,Roman,Français,Bouquins,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Trou de l'Enfer, Le ",0,"Dumas, Alexandre",1850.0,450,Roman,Français,Bouquins,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"tulipe noire, La ",0,"Dumas, Alexandre",1850.0,384,Roman,Français,Aucun,Aucun,Aucun,2018-09-09,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,Amaury,0,"Dumas, Alexandre",1843.0,480,Roman,Français,Livre de Poche,epub,Chapitre,2016-12-17,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Comte de Monte-Cristo, Tome I, Le ",0,"Dumas, Alexandre",1844.0,800,Roman,Français,Livre de Poche,epub,Chapitre,2016-12-17,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Comte de Monte-Cristo, Tome II, Le ",0,"Dumas, Alexandre",1846.0,800,Roman,Français,Livre de Poche,epub,Chapitre,2016-12-17,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Dame de Monsoreau, La ",0,"Dumas, Alexandre",1846.0,992,Roman,Français,Flammarion,epub,Chapitre,2016-12-17,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,Pauline,0,"Dumas, Alexandre",1838.0,256,Roman,Français,Livre de Poche,epub,Chapitre,2016-12-17,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Reine Margot, La ",0,"Dumas, Alexandre",1845.0,798,Roman,Français,Flammarion,epub,Chapitre,2016-12-17,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Tour de Nesle - Henri III et sa cour, La ",0,"Dumas, Alexandre",1832.0,306,Théâtre,Français,Flammarion,epub,Chapitre,2016-12-17,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Trois Mousquetaires, Les",0,"Dumas, Alexandre",1844.0,893,Roman,Français,Livre de Poche,epub,Chapitre,2016-12-17,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Vicomte de Bragelonne, Tome I, Le ",0,"Dumas, Alexandre",1847.0,888,Roman,Français,Livre de Poche,epub,Chapitre,2016-12-17,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Vicomte de Bragelonne, Tome II, Le ",0,"Dumas, Alexandre",1848.0,896,Roman,Français,Livre de Poche,epub,Chapitre,2016-12-17,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Vicomte de Bragelonne, Tome III, Le ",0,"Dumas, Alexandre",1850.0,856,Roman,Français,Livre de Poche,epub,Chapitre,2016-12-17,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,Vingt ans après,0,"Dumas, Alexandre",1845.0,864,Roman,Français,Livre de Poche,epub,Chapitre,2016-12-17,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,Antony,0,"Dumas, Alexandre",1831.0,192,Théâtre,Français,Gallimard,Aucun,Aucun,2014-02-28,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,Histoire d'un mort racontée par lui-même,0,"Dumas, Alexandre",1844.0,263,Nouvelle,Français,Seuil,Aucun,Aucun,2014-02-28,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"Roi des taupes et sa fille et autres contes extravagants, Le ",0,"Dumas, Alexandre",1844.0,156,Conte,Français,Seuil,Aucun,Aucun,2014-02-28,"Dumas, Alexandre",m,"Dumas, Alexandre",M,1802.0,1870.0,France,,Europe,France,FRA
o,"faillite de la pensée managériale, La",0,"Dupuy, François",2015.0,256,"Sociologie, Management",Français,Seuil,Papier,Librairie,2019-06-22,"Dupuy, François",o,"Dupuy, François",M,1947.0,,France,,Europe,France,FRA
o,Lost in management,La vie quotidienne des entreprises,"Dupuy, François",2011.0,288,"Sociologie, Management",Français,Seuil,Papier,Librairie,2019-06-22,"Dupuy, François",o,"Dupuy, François",M,1947.0,,France,,Europe,France,FRA
o,"Tunnel und andere Erzählungen, Der",Der Tunnel; Der Hund; Das gemästete Kreuz; Das Haus,"Dürrenmatt, Friedrich",1952.0,112,Nouvelle,Allemand,Diogenes Verlag,epub,OrellFluessi,2022-05-29,"Dürrenmatt, Friedrich",m,"Dürrenmatt, Friedrich",M,1921.0,1990.0,Suisse,,Europe,Switzerland,CHE
o,Minotaurus / Der Auftrag oder Vom Beobachten des Beobachters der Beobachter / Midas,"Eine Ballade, eine Novelle und ein Film zum Lesen","Dürrenmatt, Friedrich",1985.0,208,Théâtre,Allemand,Diogenes Verlag,epub,OrellFluessi,2022-05-29,"Dürrenmatt, Friedrich",m,"Dürrenmatt, Friedrich",M,1921.0,1990.0,Suisse,,Europe,Switzerland,CHE
o,"Meteor / Dichterdämmerung, Der ",0,"Dürrenmatt, Friedrich",1966.0,2008,Théâtre,Allemand,Diogenes Verlag,epub,OrellFluessi,2021-01-08,"Dürrenmatt, Friedrich",m,"Dürrenmatt, Friedrich",M,1921.0,1990.0,Suisse,,Europe,Switzerland,CHE
o,"Ehe des Herrn Mississippi, Die ",0,"Dürrenmatt, Friedrich",1952.0,224,Théâtre,Allemand,Diogenes Verlag,epub,Weltbild,2020-09-28,"Dürrenmatt, Friedrich",m,"Dürrenmatt, Friedrich",M,1921.0,1990.0,Suisse,,Europe,Switzerland,CHE
o,Herkules und der Stall des Augias / Der Prozess um des Esels Schatten,0,"Dürrenmatt, Friedrich",1962.0,240,Théâtre,Allemand,Diogenes Verlag,epub,Weltbild,2020-09-28,"Dürrenmatt, Friedrich",m,"Dürrenmatt, Friedrich",M,1921.0,1990.0,Suisse,,Europe,Switzerland,CHE
o,Nächtliches Gespräch mit einem verachteten Menschen / Stranitzky und der Nationalheld / Das Unternehm der Vega,0,"Dürrenmatt, Friedrich",1952.0,151,Théâtre,Allemand,Diogenes Verlag,epub,Weltbild,2020-09-28,"Dürrenmatt, Friedrich",m,"Dürrenmatt, Friedrich",M,1921.0,1990.0,Suisse,,Europe,Switzerland,CHE
o,Romulus der Grosse,0,"Dürrenmatt, Friedrich",1949.0,176,Théâtre,Allemand,Diogenes Verlag,epub,Weltbild,2020-09-28,"Dürrenmatt, Friedrich",m,"Dürrenmatt, Friedrich",M,1921.0,1990.0,Suisse,,Europe,Switzerland,CHE
o,"Wiedertäufer, Die ",0,"Dürrenmatt, Friedrich",1947.0,144,Théâtre,Allemand,Diogenes Verlag,epub,Weltbild,2020-09-28,"Dürrenmatt, Friedrich",m,"Dürrenmatt, Friedrich",M,1921.0,1990.0,Suisse,,Europe,Switzerland,CHE
o,"Besuch der alten Dame, Der ",0,"Dürrenmatt, Friedrich",1956.0,160,Théâtre,Allemand,Diogenes Verlag,epub,Weltbild,2015-08-05,"Dürrenmatt, Friedrich",m,"Dürrenmatt, Friedrich",M,1921.0,1990.0,Suisse,,Europe,Switzerland,CHE
o,"Panne, Die ",0,"Dürrenmatt, Friedrich",1956.0,192,Roman,Allemand,Diogenes Verlag,epub,Weltbild,2015-08-05,"Dürrenmatt, Friedrich",m,"Dürrenmatt, Friedrich",M,1921.0,1990.0,Suisse,,Europe,Switzerland,CHE
o,"Physiker, Die ",0,"Dürrenmatt, Friedrich",1962.0,96,Théâtre,Allemand,Diogenes Verlag,epub,Weltbild,2015-08-05,"Dürrenmatt, Friedrich",m,"Dürrenmatt, Friedrich",M,1921.0,1990.0,Suisse,,Europe,Switzerland,CHE
o,"Richter und sein Henker, Der ",0,"Dürrenmatt, Friedrich",1952.0,192,Roman,Allemand,Diogenes Verlag,epub,Weltbild,2015-08-05,"Dürrenmatt, Friedrich",m,"Dürrenmatt, Friedrich",M,1921.0,1990.0,Suisse,,Europe,Switzerland,CHE
o,"Verdacht, Der ",0,"Dürrenmatt, Friedrich",1953.0,128,Roman,Allemand,Diogenes Verlag,epub,Weltbild,2015-08-05,"Dürrenmatt, Friedrich",m,"Dürrenmatt, Friedrich",M,1921.0,1990.0,Suisse,,Europe,Switzerland,CHE
o,"Versprechen, Das ",0,"Dürrenmatt, Friedrich",1958.0,160,Roman,Allemand,Diogenes Verlag,epub,Weltbild,2015-08-05,"Dürrenmatt, Friedrich",m,"Dürrenmatt, Friedrich",M,1921.0,1990.0,Suisse,,Europe,Switzerland,CHE
o,Grieche sucht Griechin,0,"Dürrenmatt, Friedrich",1955.0,160,Roman,Allemand,Diogenes Verlag,Introuvable,Z-Lib,2014-02-28,"Dürrenmatt, Friedrich",m,"Dürrenmatt, Friedrich",M,1921.0,1990.0,Suisse,,Europe,Switzerland,CHE
o,Envoyée spéciale,0,"Echenoz, Jean",2016.0,294,Roman,Français,Éditions de Minuit,Papier,Librairie,2020-06-30,"Echenoz, Jean",o,"Echenoz, Jean",M,1947.0,,France,,Europe,France,FRA
o,Cherokee,0,"Echenoz, Jean",1983.0,230,Roman,Français,Éditions de Minuit,Aucun,Aucun,2014-02-28,"Echenoz, Jean",o,"Echenoz, Jean",M,1947.0,,France,,Europe,France,FRA
o,"Nom de la Rose, Le ",0,"Eco, Umberto",1980.0,616,Roman,Français,Grasset,epub,Chapitre,2015-06-28,"Eco, Umberto",m,"Eco, Umberto",M,1932.0,2016.0,Italie,,Europe,Italy,ITA
o,"pendule de Foucault, Le ",0,"Eco, Umberto",1988.0,660,Roman,Français,Grasset,epub,Chapitre,2015-06-28,"Eco, Umberto",m,"Eco, Umberto",M,1932.0,2016.0,Italie,,Europe,Italy,ITA
0,Grant,0,"Edward Smith, Jean",0.0,1450,"Biographie, Politique",Anglais,Simon & Schuster,Prêt,Scribd,2021-02-20,"Edward Smith, Jean",m,"Edward Smith, Jean",M,1932.0,2019.0,États-Unis,,Amérique,United States,USA
o,Rouge vif,L'idéal communiste chinois,"Ekman, Alice",2020.0,223,"Politique, Chine, XIXe siècle",Français,Flammarion,Papier,Librairie,2022-04-16,"Ekman, Alice",c,"Ekman, Alice",F,,,France,,Europe,France,FRA
o,Manuel,0,Épictète,130.0,156,Philosophie,Français,Flammarion,Papier,Librairie,2021-06-24,Épictète,m,Épictète,M,50.0,130.0,Grèce,,Europe,Greece,GRC
0,Lettre à Ménécée,0,Épicure,-270.0,112,Philosophie,Français,Flammarion,epub,Chapitre,2015-09-27,Épicure,m,Épicure,M,-342.0,-270.0,Grèce,,Europe,Greece,GRC
o,"Encore vous, Imogène!",0,"Exbrayat, Charles",1962.0,255,Policier,Français,Masque,epub,Google Play,2021-12-10,"Exbrayat, Charles",m,"Exbrayat, Charles",M,1906.0,1989.0,France,,Europe,France,FRA
o,"fiançailles d'Imogène, Les",0,"Exbrayat, Charles",1971.0,192,Policier,Français,Masque,epub,Google Play,2021-12-10,"Exbrayat, Charles",m,"Exbrayat, Charles",M,1906.0,1989.0,France,,Europe,France,FRA
o,Imogène est de retour,0,"Exbrayat, Charles",1960.0,253,Policier,Français,Masque,epub,Google Play,2021-12-10,"Exbrayat, Charles",m,"Exbrayat, Charles",M,1906.0,1989.0,France,,Europe,France,FRA
o,Imogène et la veuve blanche,0,"Exbrayat, Charles",1975.0,253,Policier,Français,Masque,epub,Google Play,2021-12-10,"Exbrayat, Charles",m,"Exbrayat, Charles",M,1906.0,1989.0,France,,Europe,France,FRA
o,"Imogène, vous être impossible!",0,"Exbrayat, Charles",1963.0,252,Policier,Français,Masque,epub,Google Play,2021-12-10,"Exbrayat, Charles",m,"Exbrayat, Charles",M,1906.0,1989.0,France,,Europe,France,FRA
o,"Ne vous fâchez pas, Imogène!",0,"Exbrayat, Charles",1959.0,255,Policier,Français,Masque,epub,Google Play,2021-12-10,"Exbrayat, Charles",m,"Exbrayat, Charles",M,1906.0,1989.0,France,,Europe,France,FRA
o,Notre Imogène,0,"Exbrayat, Charles",1969.0,191,Policier,Français,Masque,epub,Google Play,2021-12-10,"Exbrayat, Charles",m,"Exbrayat, Charles",M,1906.0,1989.0,France,,Europe,France,FRA
o,Ce mort que nul n'aimait,0,"Exbrayat, Charles",1958.0,255,Policier,Français,Masque,Introuvable,Z-Lib,2021-05-08,"Exbrayat, Charles",m,"Exbrayat, Charles",M,1906.0,1989.0,France,,Europe,France,FRA
o,"Mortimer, comment osez-vous!",0,"Exbrayat, Charles",1967.0,191,Policier,Français,Masque,Introuvable,Z-Lib,2021-02-27,"Exbrayat, Charles",m,"Exbrayat, Charles",M,1906.0,1989.0,France,,Europe,France,FRA
o,"Vous manquez de tenue, Archibald!",0,"Exbrayat, Charles",1965.0,191,Policier,Français,Masque,Introuvable,Z-Lib,2021-02-27,"Exbrayat, Charles",m,"Exbrayat, Charles",M,1906.0,1989.0,France,,Europe,France,FRA
o,"dernier des salauds, Le ",0,"Exbrayat, Charles",1967.0,189,Roman,Français,Masque,Introuvable,Z-Lib,2020-07-27,"Exbrayat, Charles",m,"Exbrayat, Charles",M,1906.0,1989.0,France,,Europe,France,FRA
o,"manuel des inquisiteurs, Le",0,"Eymerich, Nicolau & Peña, Francisco",1376.0,298,"Sociologie, Religion",Français,Albin Michel,Papier,Librairie,2022-05-29,"Eymerich, Nicolau",m,"Eymerich, Nicolau",M,1330.0,1399.0,Espagne,,Europe,Spain,ESP
o,"fabuleuse histoire de l’hôpital, La ",Du moyen-âge à nos jours,"Fabiani, Jean-Noël",2016.0,206,Médecine,Français,Pocket,Papier,Librairie,2018-09-24,"Fabiani, Jean-Noël",c,"Fabiani, Jean-Noël",M,1960.0,,France,,Europe,France,FRA
0,Les Tsarines,Les femmes qui ont fait la Russie,"Fédorovski, Vladimir",2000.0,248,"Biographie, Politique, Russie",Français,Livre de Poche,Néant,Néant,2014-02-28,"Fédorovski, Vladimir",o,"Fédorovski, Vladimir",M,1950.0,,Ukraine,France,Europe,Ukraine,UKR
o,"roman de Raspoutine, Le ",0,"Fédorovski, Vladimir",2011.0,257,"Biographie, Politique, XX, Russie",Français,Livre de Poche,Papier,Librairie,2014-02-28,"Fédorovski, Vladimir",o,"Fédorovski, Vladimir",M,1950.0,,Ukraine,France,Europe,Ukraine,UKR
0,How Emotions are Made: The Secret Life of the Brain,0,"Feldman Barret, Lisa",0.0,496,Neurologie,Anglais,Houghton Mifflin Harcourt,Prêt,Scribd,2021-04-03,"Feldman Barret, Lisa",o,"Feldman Barret, Lisa",F,1963.0,,États-Unis,,Amérique,United States,USA
0,"Puce à l'oreille, La ",0,"Feydeau, Georges",0.0,384,Théâtre,Français,Livre de Poche,epub,Payot,2021-01-05,"Feydeau, Georges",m,"Feydeau, Georges",M,1862.0,1921.0,France,,Europe,France,FRA
0,"dame de chez Maxim, La ",0,"Feydeau, Georges",0.0,354,Théâtre,Français,Flammarion,epub,Chapitre,2018-07-11,"Feydeau, Georges",m,"Feydeau, Georges",M,1862.0,1921.0,France,,Europe,France,FRA
0,Occupe-toi d'Amélie,0,"Feydeau, Georges",0.0,296,Théâtre,Français,Livre de Poche,epub,Chapitre,2018-07-11,"Feydeau, Georges",m,"Feydeau, Georges",M,1862.0,1921.0,France,,Europe,France,FRA
c,"éducation sentimentale, L'",0,"Flaubert, Gustave",1869.0,499,Roman,Français,Flammarion,Néant,Néant,2022-04-24,"Flaubert, Gustave",m,"Flaubert, Gustave",M,1821.0,1880.0,France,,Europe,France,FRA
o,"candidat, Le ",0,"Flaubert, Gustave",1874.0,224,Théâtre,Français,Livre de Poche,epub,Chapitre,2017-03-05,"Flaubert, Gustave",m,"Flaubert, Gustave",M,1821.0,1880.0,France,,Europe,France,FRA
o,Bouvard et Pécuchet,Bouvard et Pécuchet; Dictionnaire des idées reçues,"Flaubert, Gustave",1881.0,514,Roman,Français,Flammarion,epub,Chapitre,2016-09-17,"Flaubert, Gustave",m,"Flaubert, Gustave",M,1821.0,1880.0,France,,Europe,France,FRA
o,Madame Bovary,0,"Flaubert, Gustave",1857.0,593,Roman,Français,Flammarion,epub,Chapitre,2016-09-17,"Flaubert, Gustave",m,"Flaubert, Gustave",M,1821.0,1880.0,France,,Europe,France,FRA
